79.98,568.42,18790.86,25.17,37044.74
80.12,570.52,18869.43,25.24,36999.23
80.26,572.63,18948.26,25.30,36953.73
80.40,574.74,19027.34,25.36,36908.22
80.54,576.86,19106.69,25.43,36862.72
80.68,578.99,19186.30,25.50,36817.21
80.82,581.12,19266.17,25.57,36771.71
80.94,582.96,19334.84,25.63,36732.71
81.08,585.11,19415.19,25.67,36687.20
81.22,587.27,19495.80,25.72,36641.70
81.34,589.13,19565.11,25.77,36602.69
81.48,591.30,19646.21,25.83,36557.18
81.62,593.47,19727.57,25.90,36511.68
81.76,595.66,19809.19,25.97,36466.18
81.90,597.85,19891.08,26.02,36420.67
82.04,600.05,19973.22,26.06,36375.17
82.18,602.26,20055.63,26.11,36329.66
82.34,604.79,20150.14,26.17,36277.66
82.50,607.33,20244.98,26.25,36225.65
82.64,609.56,20328.26,26.32,36180.14
82.78,611.80,20411.79,26.38,36134.64
82.92,614.04,20495.59,26.42,36089.14
83.04,615.97,20567.62,26.47,36050.13
83.18,618.22,20651.91,26.52,36004.63
83.32,620.49,20736.46,26.59,35959.12
83.48,623.08,20833.40,26.65,35907.12
83.62,625.36,20918.51,26.70,35861.61
83.76,627.65,21003.89,26.75,35816.11
83.92,630.27,21101.78,26.81,35764.10
84.04,632.24,21175.43,26.87,35725.10
84.18,634.55,21261.59,26.93,35679.59
84.32,636.86,21348.01,26.99,35634.09
84.46,639.18,21434.70,27.04,35588.58
84.60,641.51,21521.65,27.09,35543.08
84.72,643.51,21596.39,27.14,35504.07
84.84,645.52,21671.33,27.20,35465.07
84.98,647.87,21758.99,27.26,35419.57
85.12,650.22,21846.92,27.32,35374.06
85.24,652.25,21922.49,27.36,35335.05
85.40,654.95,22023.56,27.41,35283.05
85.54,657.33,22112.27,27.46,35237.55
85.68,659.72,22201.25,27.52,35192.04
85.80,661.76,22277.73,27.58,35153.04
85.94,664.16,22367.19,27.65,35107.53
86.08,666.56,22456.91,27.71,35062.03
86.22,668.97,22546.90,27.76,35016.52
86.38,671.74,22650.06,27.81,34964.52
86.52,674.17,22740.61,27.86,34919.01
86.66,676.60,22831.42,27.92,34873.51
86.80,679.04,22922.49,27.99,34828.00
86.94,681.49,23013.82,28.05,34782.50
87.08,683.94,23105.41,28.10,34736.99
87.24,686.76,23210.40,28.16,34684.99
87.40,689.58,23315.74,28.22,34632.98
87.54,692.06,23408.18,28.29,34587.48
87.66,694.19,23487.63,28.34,34548.47
87.80,696.68,23580.55,28.40,34502.97
87.96,699.54,23687.07,28.46,34450.96
88.08,701.69,23767.18,28.50,34411.96
88.22,704.20,23860.89,28.57,34366.45
88.38,707.08,23968.29,28.64,34314.45
88.54,709.96,24089.52,28.72,34255.94
88.70,712.86,24184.10,28.76,34210.44
88.82,715.05,24265.38,28.80,34171.43
88.94,717.23,24346.84,28.85,34132.43
89.08,719.79,24442.12,28.91,34086.93
89.20,721.99,24523.99,28.95,34047.92
89.34,724.56,24619.75,29.01,34002.41
89.46,726.77,24702.03,29.06,33963.41
89.58,728.98,24784.49,29.11,33924.41
89.72,731.57,24880.94,29.17,33878.90
89.86,734.16,24977.64,29.23,33833.40
90.00,736.76,25074.59,29.29,33787.89
90.14,739.37,25171.79,29.35,33742.39
90.26,741.60,25255.30,29.41,33703.38
90.38,743.85,25339.00,29.45,33664.38
90.54,746.86,25450.89,29.51,33612.38
90.66,749.12,25535.02,29.54,33573.37
90.78,751.38,25619.34,29.59,33534.36
90.92,754.03,25717.93,29.64,33488.86
91.04,756.30,25802.65,29.69,33449.86
91.16,758.59,25887.54,29.74,33410.85
91.30,761.25,25986.81,29.80,33365.35
91.44,763.92,26086.33,29.86,33319.84
91.58,766.60,26186.10,29.93,33274.34
91.72,769.28,26286.11,30.00,33228.83
91.86,771.97,26386.36,30.05,33183.33
91.98,774.28,26472.49,30.09,33144.32
92.12,776.99,26573.19,30.13,33098.82
92.24,779.32,26659.71,30.18,33059.81
92.34,781.26,26731.94,30.21,33027.31
92.48,783.99,26833.27,30.27,32981.80
92.62,786.72,26934.84,30.32,32936.30
92.74,789.06,27022.10,30.38,32897.30
92.88,791.80,27124.11,30.45,32851.79
93.00,794.15,27211.75,30.51,32812.79
93.16,797.30,27328.86,30.58,32760.78
93.32,800.46,27446.29,30.63,32708.78
93.48,803.63,27564.02,30.68,32656.77
93.62,806.41,27667.29,30.73,32611.27
93.72,808.40,27741.20,30.77,32578.76
93.86,811.18,27844.87,30.84,32533.26
94.00,813.98,27948.77,30.90,32487.75
94.14,816.78,28052.90,30.96,32442.25
94.30,820.00,28172.20,31.01,32390.24
94.46,823.22,28291.79,31.07,32338.24
94.60,826.04,28396.68,31.14,32292.73
94.74,828.87,28501.80,31.19,32247.23
94.90,832.11,28622.21,31.26,32195.22
95.06,835.36,28742.92,31.32,32143.22
95.20,838.22,28848.78,31.38,32097.71
95.36,841.49,28970.04,31.44,32045.71
95.54,845.17,29106.80,31.52,31987.20
95.70,848.46,29228.67,31.56,31935.20
95.82,850.93,29320.26,31.62,31896.19
95.92,853.00,29396.71,31.65,31863.69
96.04,855.48,29488.60,31.70,31824.68
96.16,857.96,29580.65,31.74,31785.68
96.30,860.86,29688.23,31.81,31740.17
96.46,864.19,29811.46,31.87,31688.17
96.58,866.68,29904.05,31.93,31649.16
96.72,869.59,30012.28,31.99,31603.66
96.86,872.52,30120.72,32.04,31558.16
96.98,875.02,30213.82,32.10,31519.15
97.12,877.96,30322.65,32.14,31473.65
97.24,880.48,30416.08,32.19,31434.64
97.38,883.43,30525.29,32.23,31389.14
97.52,886.39,30634.69,32.29,31343.63
97.64,888.93,30728.64,32.32,31304.63
97.76,891.48,30822.73,32.37,31265.62
97.90,894.45,30932.69,32.41,31220.12
98.06,897.86,31058.60,32.47,31168.11
98.20,900.84,31168.99,32.54,31122.61
98.34,903.83,31279.58,32.60,31077.10
100.10,891.08,32659.23,1.09,21901.00
101.80,895.33,33973.43,11.71,21762.86
101.92,895.65,34065.95,11.71,21753.11
102.04,895.98,34158.43,11.72,21743.36
102.16,896.31,34250.88,11.72,21733.61
102.24,896.53,34312.49,11.72,21727.11
102.36,896.86,34404.88,11.72,21717.36
102.48,897.19,34497.25,11.73,21707.60
102.60,897.52,34589.57,11.75,21697.85
102.72,897.84,34681.87,11.76,21688.10
102.84,898.17,34774.12,11.77,21678.35
102.96,898.49,34866.35,11.78,21668.60
103.08,898.81,34958.53,11.79,21658.85
103.18,899.08,35035.32,11.80,21650.72
103.30,899.41,35127.44,11.81,21640.97
103.42,899.73,35219.52,11.82,21631.22
103.54,900.06,35311.56,11.82,21621.47
103.66,900.38,35403.57,11.83,21611.72
103.78,900.71,35495.53,11.84,21601.97
103.88,900.98,35572.14,11.85,21593.84
104.00,901.31,35664.03,11.85,21584.09
104.12,901.63,35755.88,11.86,21574.34
104.24,901.96,35847.70,11.87,21564.59
104.36,902.28,35939.47,11.88,21554.84
104.48,902.61,36031.20,11.88,21545.09
104.60,902.94,36122.89,11.89,21535.34
104.70,903.21,36199.26,11.90,21527.21
104.82,903.53,36290.88,11.90,21517.46
104.92,903.81,36367.19,11.91,21509.33
105.04,904.13,36458.72,11.92,21499.58
105.14,904.40,36534.96,11.92,21491.46
105.26,904.73,36626.42,11.93,21481.71
105.38,905.06,36717.83,11.94,21471.96
105.48,905.33,36793.97,11.94,21463.83
105.62,905.71,36900.51,11.95,21452.45
105.74,906.03,36991.78,11.96,21442.70
105.86,906.36,37083.01,11.96,21432.95
105.96,906.63,37158.99,11.97,21424.82
106.08,906.96,37250.14,11.98,21415.07
106.20,907.28,37341.23,11.98,21405.32
106.32,907.61,37432.27,11.99,21395.57
106.44,907.93,37523.27,12.00,21385.82
106.54,908.20,37599.07,12.00,21377.69
106.66,908.53,37689.97,12.01,21367.94
106.78,908.85,37780.83,12.02,21358.19
106.88,909.12,37856.51,12.02,21350.07
107.00,909.45,37947.27,12.03,21340.31
107.12,909.77,38037.99,12.03,21330.56
107.24,910.10,38128.65,12.04,21320.81
107.34,910.37,38204.17,12.04,21312.69
107.46,910.69,38294.73,12.05,21302.94
107.60,911.07,38400.33,12.06,21291.56
107.72,911.39,38490.78,12.06,21281.81
107.82,911.66,38566.12,12.07,21273.68
107.94,911.99,38656.47,12.08,21263.93
108.06,912.31,38746.77,12.08,21254.18
108.18,912.63,38837.01,12.09,21244.43
108.28,912.90,38912.17,12.09,21236.30
108.42,913.27,39017.33,12.10,21224.93
108.54,913.60,39107.41,12.11,21215.18
108.64,913.86,39182.43,12.11,21207.05
108.76,914.18,39272.40,12.12,21197.30
108.88,914.51,39362.31,12.12,21187.55
109.00,914.83,39452.16,12.13,21177.80
109.12,915.15,39541.95,12.14,21168.05
109.24,915.47,39631.69,12.14,21158.30
109.36,915.79,39721.36,12.15,21148.54
109.46,916.05,39796.04,12.15,21140.42
109.58,916.37,39885.60,12.16,21130.67
109.70,916.69,39975.10,12.16,21120.92
109.82,917.01,40064.54,12.17,21111.17
109.94,917.33,40153.91,12.18,21101.41
110.08,917.70,40258.10,12.18,21090.04
110.20,918.01,40347.34,12.19,21080.29
110.32,918.33,40436.51,12.19,21070.54
110.44,918.65,40525.62,12.20,21060.79
110.56,918.96,40614.66,12.21,21051.04
110.68,919.28,40703.64,12.21,21041.28
110.78,919.54,40777.73,12.22,21033.16
110.92,919.91,40881.39,12.22,21021.78
111.04,920.22,40970.16,12.23,21012.03
111.16,920.53,41058.87,12.23,21002.28
111.30,920.90,41162.27,12.24,20990.90
111.40,921.16,41236.08,12.25,20982.78
111.52,921.47,41324.57,12.25,20973.03
111.66,921.84,41427.73,12.26,20961.65
111.78,922.15,41516.08,12.26,20951.90
111.90,922.46,41604.35,12.27,20942.15
112.00,922.72,41677.86,12.27,20934.02
112.14,923.08,41780.68,12.28,20922.64
112.26,923.39,41868.74,12.29,20912.89
112.38,923.70,41956.72,12.29,20903.14
112.50,924.01,42044.63,12.30,20893.39
112.60,924.27,42117.82,12.30,20885.27
112.72,924.57,42205.59,12.31,20875.52
112.82,924.83,42278.68,12.31,20867.39
112.92,925.09,42351.71,12.32,20859.26
113.06,925.44,42453.86,12.32,20847.89
113.18,925.75,42541.33,12.33,20838.14
113.30,926.05,42628.73,12.33,20828.38
113.42,926.36,42716.05,12.34,20818.64
113.54,926.66,42803.29,12.34,20808.88
113.64,926.92,42875.92,12.35,20800.76
113.76,927.22,42963.02,12.35,20791.01
113.86,927.47,43035.53,12.36,20782.88
113.98,927.77,43122.47,12.36,20773.13
114.08,928.03,43194.86,12.37,20765.00
114.20,928.33,43281.65,12.37,20755.25
114.34,928.68,43382.81,12.38,20743.88
114.46,928.98,43469.42,12.38,20734.12
114.58,929.28,43555.94,12.39,20724.37
114.70,929.58,43642.38,12.39,20714.62
114.82,929.87,43728.74,12.40,20704.87
114.94,930.17,43815.01,12.41,20695.12
115.06,930.47,43901.19,12.41,20685.37
115.18,930.77,43987.29,12.42,20675.62
115.30,931.06,44073.30,12.42,20665.87
115.44,931.41,44173.53,12.43,20654.49
115.56,931.70,44259.34,12.43,20644.74
115.68,932.00,44345.07,12.44,20634.99
115.80,932.29,44430.70,12.44,20625.24
115.94,932.63,44530.49,12.45,20613.86
116.06,932.92,44615.93,12.45,20604.11
116.16,933.17,44687.06,12.46,20595.99
116.30,933.51,44786.53,12.47,20584.61
116.42,933.80,44871.68,12.47,20574.86
116.54,934.09,44956.75,12.48,20565.11
116.66,934.38,45041.72,12.48,20555.36
116.78,934.67,45126.59,12.49,20545.61
116.90,934.95,45211.37,12.49,20535.86
117.02,935.24,45296.05,12.50,20526.10
117.14,935.53,45380.63,12.50,20516.35
117.26,935.81,45465.12,12.51,20506.60
117.38,936.10,45549.50,12.51,20496.85
117.48,936.33,45619.75,12.52,20488.72
117.60,936.62,45703.95,12.52,20478.97
117.72,936.90,45788.06,12.53,20469.22
117.84,937.18,45872.06,12.53,20459.47
117.96,937.47,45955.96,12.54,20449.72
118.06,937.71,46025.80,12.54,20441.60
118.18,937.99,46109.52,12.55,20431.84
118.30,938.28,46193.13,12.55,20422.09
118.44,938.62,46290.55,12.56,20410.71
118.56,938.90,46373.94,12.56,20400.96
118.68,939.19,46457.23,12.57,20391.21
118.78,939.44,46526.55,12.57,20383.09
118.90,939.73,46609.65,12.58,20373.34
119.02,940.02,46692.64,12.58,20363.59
119.12,940.27,46761.72,12.59,20355.46
119.24,940.56,46844.52,12.59,20345.71
119.36,940.86,46927.21,12.60,20335.96
119.46,941.11,46996.05,12.60,20327.83
119.58,941.41,47078.55,12.61,20318.08
119.68,941.66,47147.22,12.61,20309.96
119.80,941.96,47229.52,12.62,20300.21
119.90,942.22,47298.03,12.62,20292.08
120.02,942.53,47380.14,12.63,20282.33
120.14,942.85,47462.15,12.63,20272.58
120.26,943.18,47544.05,12.64,20262.83
120.38,943.50,47625.85,12.64,20253.07
120.50,943.84,47707.54,12.65,20243.32
120.62,944.17,47789.13,12.65,20233.57
120.74,944.51,47870.61,12.66,20223.82
120.86,944.86,47951.99,12.66,20214.07
120.98,945.21,48033.26,12.67,20204.32
121.10,945.56,48114.44,12.67,20194.57
121.22,945.91,48195.50,12.68,20184.82
121.32,946.21,48262.98,12.68,20176.69
121.44,946.57,48343.85,12.69,20166.94
121.56,946.93,48424.63,12.69,20157.19
121.68,947.29,48505.29,12.70,20147.44
121.80,947.66,48585.86,12.70,20137.69
121.92,948.04,48666.32,12.71,20127.94
122.04,948.42,48746.67,12.71,20118.19
122.16,948.80,48826.93,12.72,20108.43
122.28,949.18,48907.08,12.73,20098.68
122.40,949.57,48987.12,12.73,20088.93
122.50,949.90,49053.75,12.74,20080.81
122.62,950.29,49133.60,12.74,20071.05
122.74,950.69,49213.35,12.75,20061.30
122.86,951.09,49293.00,12.75,20051.55
122.96,951.43,49359.30,12.76,20043.43
123.10,951.91,49451.99,12.76,20032.05
123.20,952.25,49518.12,12.77,20023.93
123.34,952.74,49610.57,12.77,20012.55
123.46,953.16,49689.71,12.78,20002.80
123.58,953.59,49768.74,12.78,19993.04
123.70,954.01,49847.67,12.79,19983.29
123.84,954.52,49939.62,12.80,19971.92
123.96,954.95,50018.33,12.80,19962.17
124.08,955.39,50096.94,12.81,19952.42
124.22,955.91,50188.51,12.81,19941.04
124.32,956.28,50253.84,12.82,19932.91
124.46,956.81,50345.18,12.83,19921.54
124.58,957.26,50423.36,12.83,19911.79
124.68,957.65,50488.43,12.84,19903.66
124.80,958.11,50566.43,12.84,19893.91
124.92,958.57,50644.32,12.85,19884.16
125.04,959.04,50722.11,12.85,19874.41
125.16,959.51,50799.80,12.86,19864.66
125.28,959.99,50877.38,12.87,19854.91
125.38,960.39,50941.96,12.87,19846.78
125.50,960.87,51019.37,12.88,19837.03
125.62,961.36,51096.67,12.88,19827.28
125.74,961.85,51173.87,12.89,19817.53
125.86,962.34,51250.97,12.89,19807.78
126.00,962.92,51340.79,12.90,19796.40
126.10,963.34,51404.86,12.90,19788.28
126.24,963.93,51494.45,12.91,19776.90
126.36,964.44,51571.13,12.92,19767.15
126.48,964.95,51647.71,12.92,19757.40
126.60,965.47,51724.19,12.93,19747.65
126.72,965.99,51800.56,12.94,19737.89
126.84,966.51,51876.84,12.94,19728.14
126.96,967.04,51953.02,12.95,19718.39
127.08,967.57,52029.10,12.95,19708.64
127.20,968.10,52105.08,12.96,19698.89
127.32,968.64,52180.96,12.97,19689.14
127.42,969.09,52244.11,12.97,19681.01
127.54,969.63,52319.81,12.98,19671.26
127.66,970.18,52395.41,12.98,19661.51
127.78,970.73,52470.90,12.99,19651.76
127.90,971.29,52546.30,12.99,19642.01
128.00,971.75,52609.06,13.00,19633.88
128.10,972.22,52671.75,13.00,19625.76
128.22,972.78,52746.88,13.01,19616.01
128.34,973.35,52821.92,13.02,19606.26
128.46,973.92,52896.85,13.02,19596.51
128.56,974.40,52959.22,13.03,19588.38
128.68,974.98,53033.98,13.03,19578.63
128.80,975.56,53108.64,13.04,19568.88
128.92,976.15,53183.19,13.05,19559.12
129.04,976.74,53257.65,13.05,19549.37
129.16,977.33,53332.02,13.06,19539.62
129.28,977.92,53406.28,13.07,19529.87
129.40,978.52,53480.44,13.07,19520.12
129.52,979.13,53554.51,13.08,19510.37
129.64,979.73,53628.48,13.08,19500.62
129.76,980.34,53702.35,13.09,19490.87
129.88,980.96,53776.13,13.10,19481.12
130.00,981.57,53849.80,13.10,19471.37
130.12,982.19,53923.38,13.11,19461.62
130.24,982.82,53996.86,13.12,19451.86
130.36,983.44,54070.25,13.12,19442.11
130.48,984.08,54143.54,13.13,19432.36
130.60,984.71,54216.72,13.13,19422.61
130.70,985.24,54277.64,13.14,19414.49
130.82,985.88,54350.65,13.15,19404.73
130.94,986.53,54423.57,13.15,19394.98
131.06,987.17,54496.39,13.16,19385.23
131.18,987.83,54569.11,13.17,19375.48
131.30,988.48,54641.74,13.17,19365.73
131.42,989.14,54714.26,13.18,19355.98
131.54,989.80,54786.70,13.18,19346.23
131.66,990.47,54859.03,13.19,19336.48
131.78,991.13,54931.27,13.20,19326.73
131.90,991.81,55003.42,13.20,19316.97
132.02,992.48,55075.47,13.21,19307.22
132.14,993.16,55147.42,13.22,19297.47
132.26,993.84,55219.27,13.22,19287.72
132.36,994.41,55279.08,13.23,19279.60
132.48,995.10,55350.76,13.23,19269.85
132.60,995.79,55422.35,13.24,19260.09
132.72,996.49,55493.84,13.25,19250.34
132.84,997.19,55565.23,13.25,19240.59
132.96,997.89,55636.53,13.26,19230.84
133.08,998.60,55707.74,13.27,19221.09
133.20,999.31,55778.85,13.27,19211.34
133.30,999.90,55838.03,13.28,19203.21
133.42,1000.62,55908.97,13.29,19193.46
133.54,1001.33,55979.81,13.29,19183.71
133.66,1002.06,56050.55,13.30,19173.96
133.78,1002.78,56121.20,13.31,19164.21
133.90,1003.51,56191.76,13.31,19154.46
134.02,1004.24,56262.22,13.32,19144.71
134.14,1004.98,56332.59,13.33,19134.96
134.26,1005.72,56402.87,13.33,19125.21
134.38,1006.46,56473.05,13.34,19115.46
134.50,1007.21,56543.13,13.35,19105.70
134.62,1007.95,56613.13,13.35,19095.95
134.74,1008.71,56683.02,13.36,19086.20
134.86,1009.46,56752.83,13.37,19076.45
134.98,1010.22,56822.54,13.37,19066.70
135.10,1010.98,56892.16,13.38,19056.95
135.22,1011.75,56961.68,13.39,19047.20
135.34,1012.52,57031.11,13.39,19037.45
135.46,1013.29,57100.45,13.40,19027.69
135.58,1014.07,57169.69,13.41,19017.94
135.72,1014.98,57250.36,13.41,19006.57
135.82,1015.63,57307.90,13.42,18998.44
135.94,1016.41,57376.87,13.43,18988.69
136.06,1017.20,57445.74,13.43,18978.94
136.18,1017.99,57514.52,13.44,18969.19
136.30,1018.79,57583.21,13.45,18959.44
136.42,1019.59,57651.81,13.45,18949.69
136.54,1020.39,57720.31,13.46,18939.93
136.66,1021.20,57788.72,13.47,18930.19
136.78,1022.00,57857.04,13.47,18920.43
136.90,1022.82,57925.27,13.48,18910.68
137.02,1023.63,57993.40,13.49,18900.93
137.14,1024.45,58061.45,13.49,18891.18
137.26,1025.27,58129.40,13.50,18881.43
137.38,1026.09,58197.26,13.51,18871.68
137.50,1026.92,58265.02,13.51,18861.93
137.62,1027.75,58332.70,13.52,18852.18
137.74,1028.59,58400.29,13.53,18842.43
137.86,1029.43,58467.78,13.53,18832.67
137.98,1030.27,58535.18,13.54,18822.92
138.10,1031.11,58602.49,13.55,18813.17
138.22,1031.96,58669.71,13.56,18803.42
138.32,1032.67,58725.66,13.56,18795.29
138.44,1033.52,58792.72,13.57,18785.54
138.56,1034.38,58859.68,13.58,18775.79
138.66,1035.09,58915.41,13.58,18767.67
138.78,1035.95,58982.21,13.59,18757.92
138.90,1036.82,59048.92,13.60,18748.16
139.02,1037.69,59115.53,13.60,18738.41
139.12,1038.41,59170.98,13.61,18730.29
139.26,1039.43,59248.50,13.62,18718.91
139.36,1040.17,59303.79,13.62,18710.79
139.48,1041.05,59370.06,13.63,18701.04
139.60,1041.93,59436.25,13.64,18691.29
139.72,1042.82,59502.34,13.64,18681.53
139.84,1043.71,59568.34,13.65,18671.78
139.94,1044.45,59623.27,13.66,18663.66
140.06,1045.35,59689.11,13.66,18653.90
140.18,1046.25,59754.86,13.67,18644.15
140.30,1047.15,59820.52,13.68,18634.40
140.40,1047.90,59875.17,13.68,18626.28
140.52,1048.81,59940.66,13.69,18616.53
140.64,1049.72,60006.07,13.70,18606.78
140.76,1050.63,60071.39,13.70,18597.03
140.88,1051.55,60136.62,13.71,18587.27
141.00,1052.47,60201.76,13.72,18577.52
141.12,1053.40,60266.81,13.73,18567.77
141.24,1054.32,60331.77,13.73,18558.02
141.36,1055.25,60396.65,13.74,18548.27
141.46,1056.03,60450.64,13.75,18540.14
141.58,1056.96,60515.36,13.75,18530.39
141.70,1057.90,60579.98,13.76,18520.64
141.82,1058.84,60644.52,13.77,18510.89
141.94,1059.79,60708.97,13.78,18501.14
142.06,1060.73,60773.33,13.78,18491.39
142.18,1061.69,60837.60,13.79,18481.64
142.30,1062.64,60901.79,13.80,18471.88
142.42,1063.60,60965.89,13.80,18462.13
142.54,1064.56,61029.90,13.81,18452.38
142.66,1065.52,61093.82,13.82,18442.63
142.78,1066.48,61157.66,13.83,18432.88
142.90,1067.45,61221.41,13.83,18423.13
143.02,1068.42,61285.07,13.84,18413.38
143.14,1069.40,61348.65,13.85,18403.63
143.26,1070.38,61412.14,13.86,18393.88
143.38,1071.36,61475.54,13.86,18384.12
143.50,1072.34,61538.85,13.87,18374.38
143.62,1073.33,61602.08,13.88,18364.62
143.74,1074.32,61665.23,13.88,18354.87
143.84,1075.14,61717.78,13.89,18346.75
143.96,1076.14,61780.76,13.90,18337.00
144.08,1077.14,61843.66,13.91,18327.25
144.20,1078.14,61906.47,13.91,18317.49
144.32,1079.14,61969.20,13.92,18307.74
144.44,1080.15,62031.84,13.93,18297.99
144.56,1081.16,62094.39,13.93,18288.24
144.68,1082.17,62156.86,13.94,18278.49
144.80,1083.19,62219.25,13.95,18268.74
144.92,1084.21,62281.54,13.96,18258.99
145.04,1085.23,62343.76,13.96,18249.24
145.16,1086.25,62405.89,13.97,18239.48
145.28,1087.28,62467.93,13.98,18229.74
145.40,1088.31,62529.88,13.99,18219.98
145.52,1089.35,62591.76,13.99,18210.23
145.64,1090.38,62653.55,14.00,18200.48
145.76,1091.42,62715.25,14.01,18190.73
145.88,1092.46,62776.87,14.02,18180.98
146.00,1093.51,62838.40,14.02,18171.23
146.12,1094.56,62899.85,14.03,18161.48
146.22,1095.43,62950.99,14.04,18153.35
146.34,1096.49,63012.29,14.05,18143.60
146.44,1097.37,63063.30,14.05,18135.47
146.58,1098.60,63134.63,14.06,18124.10
146.68,1099.49,63185.50,14.07,18115.97
146.80,1100.55,63246.47,14.07,18106.22
146.92,1101.62,63307.36,14.08,18096.47
147.04,1102.69,63368.17,14.09,18086.72
147.14,1103.58,63418.78,14.10,18078.60
147.26,1104.66,63479.43,14.10,18068.84
147.38,1105.74,63540.00,14.11,18059.09
147.50,1106.82,63600.48,14.12,18049.34
147.62,1107.90,63660.89,14.13,18039.59
147.72,1108.81,63711.16,14.13,18031.46
147.84,1109.90,63771.41,14.14,18021.71
147.94,1110.81,63821.56,14.15,18013.59
148.06,1111.90,63881.66,14.16,18003.84
148.18,1113.00,63941.67,14.16,17994.08
148.30,1114.10,64001.61,14.17,17984.33
148.42,1115.20,64061.46,14.18,17974.58
148.54,1116.31,64121.23,14.19,17964.83
148.66,1117.41,64180.91,14.19,17955.08
148.78,1118.53,64240.52,14.20,17945.33
148.90,1119.64,64300.04,14.21,17935.58
149.02,1120.76,64359.48,14.22,17925.83
149.12,1121.69,64408.96,14.22,17917.70
149.24,1122.81,64468.25,14.23,17907.95
149.36,1123.94,64527.46,14.24,17898.20
149.48,1125.06,64586.58,14.25,17888.45
149.60,1126.19,64645.63,14.25,17878.70
149.72,1127.33,64704.60,14.26,17868.95
149.84,1128.46,64763.48,14.27,17859.20
149.96,1129.60,64822.28,14.28,17849.45
150.06,1130.55,64871.22,14.28,17841.32
150.18,1131.70,64929.88,14.29,17831.57
150.30,1132.84,64988.45,14.30,17821.82
150.42,1133.99,65046.95,14.31,17812.07
150.52,1134.95,65095.63,14.31,17803.94
150.64,1136.10,65153.97,14.32,17794.19
150.76,1137.26,65212.24,14.33,17784.44
150.88,1138.42,65270.42,14.34,17774.69
151.00,1139.58,65328.53,14.35,17764.94
151.10,1140.55,65376.89,14.35,17756.81
151.22,1141.72,65434.85,14.36,17747.06
151.32,1142.70,65483.08,14.37,17738.93
151.44,1143.87,65540.90,14.37,17729.18
151.56,1145.04,65598.63,14.38,17719.43
151.68,1146.22,65656.28,14.39,17709.68
151.80,1147.40,65713.85,14.40,17699.93
151.90,1148.39,65761.77,14.41,17691.80
152.02,1149.57,65819.20,14.41,17682.05
152.14,1150.76,65876.55,14.42,17672.30
152.26,1151.95,65933.82,14.43,17662.55
152.36,1152.94,65981.48,14.44,17654.42
152.48,1154.14,66038.61,14.44,17644.67
152.58,1155.14,66086.15,14.45,17636.55
152.70,1156.34,66143.13,14.46,17626.80
152.82,1157.54,66200.03,14.47,17617.04
152.92,1158.55,66247.39,14.47,17608.92
153.04,1159.75,66304.15,14.48,17599.17
153.14,1160.76,66351.39,14.49,17591.04
153.26,1161.98,66408.00,14.50,17581.29
153.38,1163.19,66464.54,14.50,17571.54
153.48,1164.21,66511.59,14.51,17563.41
153.60,1165.43,66567.99,14.52,17553.66
153.72,1166.65,66624.31,14.53,17543.91
153.82,1167.67,66671.18,14.53,17535.79
153.94,1168.90,66727.35,14.54,17526.04
154.06,1170.13,66783.45,14.55,17516.28
154.18,1171.36,66839.47,14.56,17506.53
154.30,1172.60,66895.41,14.57,17496.78
154.42,1173.83,66951.28,14.57,17487.03
154.54,1175.07,67007.06,14.58,17477.28
154.66,1176.32,67062.78,14.59,17467.53
154.78,1177.56,67118.41,14.60,17457.78
154.90,1178.81,67173.97,14.61,17448.03
155.02,1180.06,67229.45,14.62,17438.28
155.14,1181.32,67284.86,14.62,17428.52
155.26,1182.57,67340.18,14.63,17418.77
155.36,1183.62,67386.23,14.64,17410.65
155.48,1184.88,67441.42,14.65,17400.90
155.60,1186.14,67496.54,14.66,17391.14
155.70,1187.20,67542.41,14.66,17383.02
155.80,1188.26,67588.22,14.67,17374.89
155.92,1189.53,67643.13,14.68,17365.14
156.04,1190.80,67697.97,14.69,17355.39
156.14,1191.86,67743.61,14.69,17347.27
156.26,1193.14,67798.31,14.70,17337.52
156.36,1194.20,67843.83,14.71,17329.39
156.48,1195.49,67898.39,14.72,17319.64
156.60,1196.77,67952.87,14.72,17309.89
156.72,1198.06,68007.28,14.73,17300.13
156.84,1199.35,68061.62,14.74,17290.38
156.96,1200.64,68115.88,14.75,17280.63
157.06,1201.72,68161.03,14.76,17272.51
157.18,1203.02,68215.16,14.76,17262.76
157.30,1204.31,68269.21,14.77,17253.01
157.42,1205.62,68323.18,14.78,17243.25
157.54,1206.92,68377.08,14.79,17233.51
157.66,1208.23,68430.91,14.80,17223.75
157.76,1209.32,68475.70,14.81,17215.63
157.88,1210.63,68529.40,14.81,17205.88
157.98,1211.72,68574.08,14.82,17197.75
158.10,1213.04,68627.64,14.83,17188.00
158.20,1214.14,68672.21,14.84,17179.87
158.32,1215.46,68725.63,14.84,17170.12
158.44,1216.78,68778.98,14.85,17160.37
158.56,1218.11,68832.25,14.86,17150.62
158.66,1219.21,68876.59,14.87,17142.49
158.78,1220.54,68929.73,14.88,17132.74
158.88,1221.65,68973.96,14.88,17124.62
159.00,1222.99,69026.96,14.89,17114.87
159.12,1224.32,69079.90,14.90,17105.12
159.24,1225.66,69132.76,14.91,17095.37
159.34,1226.78,69176.75,14.92,17087.24
